DATAFLOW,MEASURE: Measure,LOAN_TYPE: Loan Type,LOAN_PURPOSE: Loan Purpose,LENDER_TYPE: Lender Type,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2015-12,71.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-01,56.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-02,64.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-03,71.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-04,63.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-05,71.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-06,67.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-07,58.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-08,61,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-09,63.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-10,60.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-11,69.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-12,63.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-01,53.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-02,54.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-03,72.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-04,53.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-05,66,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-06,60.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-07,51.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-08,52.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-09,55.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-10,59.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-11,64.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-12,62.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2018-01,57.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2018-02,54.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2018-03,59.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2018-04,50.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2018-05,63.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2018-06,52.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2018-07,47.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2018-08,52.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2018-09,44.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2018-10,51.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2018-11,53.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2018-12,45.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2019-01,39.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2019-02,41.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2019-03,40.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2019-04,38.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2019-05,48.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2019-06,38.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2019-07,35.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2019-08,30.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2019-09,29.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2019-10,34.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2019-11,38,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2019-12,38.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2020-01,34,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2020-02,35.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2020-03,20.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2020-04,2.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2020-05,2.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2020-06,4.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2020-07,2.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2020-08,2.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2020-09,5.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2020-10,7.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2020-11,4.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2020-12,8.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2021-01,4.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2021-02,4.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2021-03,8.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2021-04,7.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2021-05,7.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2021-06,6.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2021-07,3.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2002-07,19.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2002-08,18.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2002-09,19.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2002-10,17.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2002-11,18.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2002-12,17.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-01,17.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-02,17.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-03,17.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-04,17.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-05,19.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-06,19.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-07,19.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-08,19.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-09,18.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-10,19.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-11,20.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-12,19,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-01,36.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-02,33.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-03,33.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-04,37.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-05,39.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-06,40.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-07,45.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-08,39.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-09,44.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-10,45.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-11,42.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-12,44.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-01,40.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-02,40.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-03,44.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-04,50.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-05,28.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-06,44.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-07,46.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-08,49.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-09,49,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-10,46.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-11,50.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-12,47.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-01,50.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-02,48.3,AUD: Australian Dollars,6: Millions,,
